epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
372,13487,0.911,0.66863,1.15769,0.76959,0.65979,0.72363,0.44597,1.38484,1.22369,1.6668,0.00126542,0.00126542,0.00126542
373,13522.4,0.92892,0.68289,1.19776,0.74704,0.70026,0.72911,0.4543,1.32992,1.10219,1.65397,0.00126344,0.00126344,0.00126344
374,13564.3,0.92284,0.6435,1.16961,0.74704,0.70026,0.72911,0.4543,1.32992,1.10219,1.65397,0.00126146,0.00126146,0.00126146
375,13607.1,0.85988,0.62856,1.16334,0.73545,0.73196,0.74293,0.47754,1.2763,1.03537,1.63366,0.00125948,0.00125948,0.00125948
376,13643.9,0.89174,0.67758,1.17394,0.69078,0.78305,0.75121,0.48038,1.30005,0.99619,1.65508,0.0012575,0.0012575,0.0012575
377,13679.9,0.89785,0.6314,1.18631,0.69078,0.78305,0.75121,0.48038,1.30005,0.99619,1.65508,0.00125552,0.00125552,0.00125552
378,13714.5,0.88893,0.64627,1.17105,0.63074,0.81443,0.73361,0.46502,1.34873,1.03319,1.68043,0.00125354,0.00125354,0.00125354
379,13753,0.86238,0.63135,1.14184,0.64378,0.78252,0.69242,0.42521,1.35853,1.08727,1.68574,0.00125156,0.00125156,0.00125156
380,13786,0.88324,0.63227,1.19582,0.64378,0.78252,0.69242,0.42521,1.35853,1.08727,1.68574,0.00124958,0.00124958,0.00124958
381,13820.4,0.92128,0.64644,1.25026,0.72153,0.72123,0.71758,0.43965,1.35712,1.10829,1.66666,0.0012476,0.0012476,0.0012476
382,13856.8,0.95313,0.64493,1.20996,0.73473,0.72165,0.7739,0.48697,1.36561,1.03435,1.6928,0.00124562,0.00124562,0.00124562
383,13893.7,1.12563,0.90991,1.27053,0.73473,0.72165,0.7739,0.48697,1.36561,1.03435,1.6928,0.00124364,0.00124364,0.00124364
384,13932.3,0.96117,0.73352,1.20084,0.77936,0.70103,0.78978,0.50578,1.31796,1.02891,1.67233,0.00124166,0.00124166,0.00124166
385,13972.3,0.95775,0.70557,1.21704,0.68264,0.75258,0.73131,0.4567,1.28359,1.06516,1.65962,0.00123968,0.00123968,0.00123968
386,14016.6,0.94204,0.65779,1.19626,0.68199,0.72962,0.70542,0.44184,1.29947,1.12168,1.67021,0.0012377,0.0012377,0.0012377
387,14053.1,0.88359,0.62526,1.15148,0.68199,0.72962,0.70542,0.44184,1.29947,1.12168,1.67021,0.00123572,0.00123572,0.00123572
388,14088.2,0.8957,0.68408,1.18969,0.63621,0.78351,0.71967,0.45499,1.36452,1.04272,1.67982,0.00123374,0.00123374,0.00123374
389,14124.7,0.91635,0.65166,1.16439,0.72592,0.71134,0.74828,0.4681,1.33767,1.00506,1.66601,0.00123176,0.00123176,0.00123176
390,14159.1,0.90999,0.62966,1.20779,0.72592,0.71134,0.74828,0.4681,1.33767,1.00506,1.66601,0.00122978,0.00122978,0.00122978
391,14190.9,0.92705,0.68684,1.19144,0.70869,0.72165,0.74163,0.47159,1.27547,1.06076,1.65143,0.0012278,0.0012278,0.0012278
392,14228.6,0.94432,0.67233,1.19675,0.66275,0.76289,0.72685,0.47299,1.25571,1.13124,1.61052,0.00122582,0.00122582,0.00122582
393,14263.8,0.86985,0.60962,1.17009,0.66275,0.76289,0.72685,0.47299,1.25571,1.13124,1.61052,0.00122384,0.00122384,0.00122384
394,14300.5,0.9517,0.67305,1.17535,0.71778,0.73196,0.75064,0.49259,1.25705,1.03512,1.57755,0.00122186,0.00122186,0.00122186
395,14340.2,0.82894,0.58865,1.14544,0.69433,0.71134,0.74422,0.49066,1.27998,1.05592,1.5832,0.00121988,0.00121988,0.00121988
396,14373.7,0.8773,0.63032,1.19242,0.69433,0.71134,0.74422,0.49066,1.27998,1.05592,1.5832,0.0012179,0.0012179,0.0012179
397,14414.3,0.88155,0.61188,1.17472,0.73465,0.71359,0.72872,0.46897,1.27965,1.04965,1.60389,0.00121592,0.00121592,0.00121592
398,14448.5,0.86308,0.59034,1.16173,0.75279,0.71134,0.72414,0.47002,1.25037,1.07135,1.5741,0.00121394,0.00121394,0.00121394
399,14482.4,0.90399,0.66157,1.1759,0.75279,0.71134,0.72414,0.47002,1.25037,1.07135,1.5741,0.00121196,0.00121196,0.00121196
400,14516.2,0.8881,0.59469,1.12376,0.69657,0.76289,0.73013,0.48453,1.23852,1.06627,1.55775,0.00120998,0.00120998,0.00120998
401,14556,0.83253,0.5454,1.12457,0.67624,0.75365,0.71399,0.46644,1.23196,1.05215,1.57351,0.001208,0.001208,0.001208
402,14589.7,0.76679,0.53581,1.1139,0.65405,0.77963,0.69431,0.43696,1.30497,1.10969,1.62573,0.00120602,0.00120602,0.00120602
403,14627.7,0.91121,0.62566,1.13012,0.65405,0.77963,0.69431,0.43696,1.30497,1.10969,1.62573,0.00120404,0.00120404,0.00120404
404,14666.9,0.92793,0.76121,1.20623,0.63598,0.72047,0.66867,0.41985,1.28724,1.20695,1.61963,0.00120206,0.00120206,0.00120206
405,14706.9,0.92734,0.66734,1.21553,0.75691,0.64202,0.72543,0.46392,1.27965,1.10096,1.65054,0.00120008,0.00120008,0.00120008
406,14740.9,0.80884,0.55108,1.15326,0.75691,0.64202,0.72543,0.46392,1.27965,1.10096,1.65054,0.0011981,0.0011981,0.0011981
407,14775.4,0.77574,0.52443,1.12457,0.7078,0.69925,0.74074,0.46965,1.33705,1.11829,1.67366,0.00119612,0.00119612,0.00119612
408,14810.8,0.81144,0.56512,1.09967,0.73892,0.68041,0.72409,0.47546,1.29694,1.12564,1.63783,0.00119414,0.00119414,0.00119414
409,14846.9,0.81341,0.55011,1.1387,0.73892,0.68041,0.72409,0.47546,1.29694,1.12564,1.63783,0.00119216,0.00119216,0.00119216
410,14884.4,0.85121,0.7142,1.13223,0.67813,0.70103,0.6796,0.45031,1.25495,1.20044,1.59563,0.00119018,0.00119018,0.00119018
411,14917.7,0.83653,0.57094,1.13317,0.69838,0.70103,0.71054,0.47346,1.24005,1.13919,1.59728,0.0011882,0.0011882,0.0011882
412,14954.1,0.81046,0.51986,1.08809,0.69838,0.70103,0.71054,0.47346,1.24005,1.13919,1.59728,0.00118622,0.00118622,0.00118622
413,14990.2,0.84396,0.57047,1.10325,0.63384,0.76289,0.72669,0.4645,1.27405,1.13499,1.64455,0.00118424,0.00118424,0.00118424
414,15021.2,0.78791,0.56092,1.14105,0.72295,0.70103,0.73511,0.48055,1.25501,1.11557,1.61973,0.00118226,0.00118226,0.00118226
415,15054.4,0.83236,0.53815,1.10682,0.72295,0.70103,0.73511,0.48055,1.25501,1.11557,1.61973,0.00118028,0.00118028,0.00118028
416,15086.9,0.90163,0.61473,1.17303,0.7935,0.63388,0.7489,0.50332,1.2821,1.07645,1.6188,0.0011783,0.0011783,0.0011783
417,15120.9,0.84978,0.54092,1.10651,0.78557,0.63918,0.75276,0.50711,1.26759,1.062,1.59758,0.00117632,0.00117632,0.00117632
418,15162.7,0.80137,0.51638,1.04616,0.75282,0.64948,0.74224,0.46603,1.36402,1.08541,1.70511,0.00117434,0.00117434,0.00117434
419,15194.9,0.88118,0.54606,1.13179,0.75282,0.64948,0.74224,0.46603,1.36402,1.08541,1.70511,0.00117236,0.00117236,0.00117236
420,15227.2,0.83671,0.57667,1.11204,0.74238,0.6701,0.75228,0.48204,1.29671,1.07011,1.6765,0.00117038,0.00117038,0.00117038
421,15265.3,0.81648,0.54188,1.08725,0.78041,0.65949,0.73694,0.46615,1.34253,1.10368,1.65995,0.0011684,0.0011684,0.0011684
422,15296.5,0.88687,0.54216,1.11754,0.78041,0.65949,0.73694,0.46615,1.34253,1.10368,1.65995,0.00116642,0.00116642,0.00116642
423,15332.4,0.83638,0.54618,1.12992,0.7164,0.6701,0.69475,0.44111,1.34332,1.18447,1.63712,0.00116444,0.00116444,0.00116444
424,15364.6,0.84685,0.58543,1.12426,0.63562,0.75258,0.71606,0.4466,1.33354,1.16573,1.6392,0.00116246,0.00116246,0.00116246
425,15403.7,0.88325,0.60428,1.10348,0.63562,0.75258,0.71606,0.4466,1.33354,1.16573,1.6392,0.00116048,0.00116048,0.00116048
426,15437.8,0.88709,0.55166,1.17964,0.69313,0.6986,0.72989,0.44325,1.39627,1.11811,1.75492,0.0011585,0.0011585,0.0011585
427,15474.4,0.83312,0.53392,1.10304,0.73047,0.6701,0.74354,0.46009,1.32017,1.09058,1.74071,0.00115652,0.00115652,0.00115652
428,15511.1,0.83999,0.59321,1.14477,0.73047,0.6701,0.74354,0.46009,1.32017,1.09058,1.74071,0.00115454,0.00115454,0.00115454
429,15550.5,0.81985,0.54046,1.09249,0.66525,0.79903,0.74722,0.47584,1.25854,1.10886,1.63552,0.00115256,0.00115256,0.00115256
430,15585.1,0.85247,0.55187,1.1055,0.64963,0.78372,0.74503,0.47923,1.25894,1.08147,1.60833,0.00115058,0.00115058,0.00115058
431,15621.4,0.79882,0.5626,1.10611,0.64963,0.78372,0.74503,0.47923,1.25894,1.08147,1.60833,0.0011486,0.0011486,0.0011486
432,15655.5,0.83649,0.58257,1.18318,0.62713,0.79761,0.74389,0.46075,1.31676,1.0828,1.67496,0.00114662,0.00114662,0.00114662
433,15689.4,0.85318,0.56018,1.10988,0.67017,0.76289,0.75583,0.46714,1.32986,1.067,1.6988,0.00114464,0.00114464,0.00114464
434,15722.7,0.813,0.55202,1.15726,0.68854,0.73196,0.74967,0.49848,1.26339,1.06038,1.61672,0.00114266,0.00114266,0.00114266
435,15752.2,0.75901,0.55269,1.08242,0.68854,0.73196,0.74967,0.49848,1.26339,1.06038,1.61672,0.00114068,0.00114068,0.00114068
436,15785.1,0.80317,0.52432,1.09551,0.63552,0.83505,0.75183,0.49687,1.25781,1.06579,1.58215,0.0011387,0.0011387,0.0011387
437,15819,0.87949,0.54097,1.05971,0.6367,0.78351,0.71102,0.46024,1.28119,1.13116,1.59266,0.00113672,0.00113672,0.00113672
438,15853.4,0.86337,0.60191,1.11828,0.6367,0.78351,0.71102,0.46024,1.28119,1.13116,1.59266,0.00113474,0.00113474,0.00113474
439,15890.6,0.75072,0.53825,1.08193,0.65456,0.70325,0.6865,0.43286,1.30768,1.18685,1.61496,0.00113276,0.00113276,0.00113276
440,15929.2,0.79419,0.53586,1.1032,0.67733,0.6925,0.72082,0.46231,1.30763,1.18863,1.61383,0.00113078,0.00113078,0.00113078
441,15961.9,0.87901,0.57234,1.27556,0.67733,0.6925,0.72082,0.46231,1.30763,1.18863,1.61383,0.0011288,0.0011288,0.0011288
442,15998.9,0.80665,0.54243,1.08404,0.65763,0.79381,0.72549,0.48978,1.23305,1.08438,1.56967,0.00112682,0.00112682,0.00112682
443,16034.8,0.81163,0.57344,1.14306,0.66608,0.71134,0.71838,0.47834,1.23833,1.09329,1.57476,0.00112484,0.00112484,0.00112484
444,16067.7,0.78103,0.52357,1.09317,0.66608,0.71134,0.71838,0.47834,1.23833,1.09329,1.57476,0.00112286,0.00112286,0.00112286
