epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
375,726.978,1.10426,0.79812,1.23082,0.77094,0.70103,0.77365,0.44623,1.5609,1.10139,1.63884,0.00125948,0.00125948,0.00125948
376,729.107,1.09995,0.86039,1.22522,0.69657,0.73368,0.76885,0.44143,1.59257,1.09075,1.63014,0.0012575,0.0012575,0.0012575
377,731.102,1.10379,0.83501,1.22488,0.69657,0.73368,0.76885,0.44143,1.59257,1.09075,1.63014,0.00125552,0.00125552,0.00125552
378,733.006,1.15802,0.86105,1.23763,0.66451,0.72165,0.75903,0.44138,1.55799,1.18309,1.60642,0.00125354,0.00125354,0.00125354
379,734.91,1.19006,0.87963,1.26269,0.70672,0.70103,0.70951,0.42547,1.51769,1.1801,1.60498,0.00125156,0.00125156,0.00125156
380,736.792,1.14361,0.94243,1.26001,0.70672,0.70103,0.70951,0.42547,1.51769,1.1801,1.60498,0.00124958,0.00124958,0.00124958
381,738.759,1.10847,0.82299,1.27344,0.67398,0.74594,0.70133,0.42596,1.46542,1.17939,1.58403,0.0012476,0.0012476,0.0012476
382,740.679,1.16901,0.82972,1.27881,0.67521,0.74227,0.73983,0.42874,1.57193,1.10522,1.61622,0.00124562,0.00124562,0.00124562
383,742.584,1.35375,1.3849,1.32537,0.67521,0.74227,0.73983,0.42874,1.57193,1.10522,1.61622,0.00124364,0.00124364,0.00124364
384,744.485,1.19802,1.01314,1.24858,0.67337,0.74387,0.75743,0.43973,1.56673,1.16259,1.59674,0.00124166,0.00124166,0.00124166
385,746.403,1.20972,0.98402,1.32942,0.79156,0.64948,0.74969,0.45232,1.4635,1.09616,1.55947,0.00123968,0.00123968,0.00123968
386,748.335,1.16611,0.90494,1.2633,0.60937,0.78804,0.71269,0.43028,1.4493,1.1817,1.56357,0.0012377,0.0012377,0.0012377
387,750.231,1.13129,0.83602,1.21633,0.60937,0.78804,0.71269,0.43028,1.4493,1.1817,1.56357,0.00123572,0.00123572,0.00123572
388,752.194,1.05756,0.88451,1.20461,0.60696,0.83505,0.71024,0.41512,1.48248,1.2358,1.57999,0.00123374,0.00123374,0.00123374
389,754.176,1.15078,0.8284,1.23091,0.64043,0.75258,0.74787,0.43332,1.4755,1.13586,1.5634,0.00123176,0.00123176,0.00123176
390,756.055,1.08232,0.79076,1.23289,0.64043,0.75258,0.74787,0.43332,1.4755,1.13586,1.5634,0.00122978,0.00122978,0.00122978
391,757.945,1.11914,0.84028,1.21189,0.70234,0.72976,0.75856,0.45347,1.46955,1.12637,1.56859,0.0012278,0.0012278,0.0012278
392,759.852,1.16308,0.89225,1.25006,0.72486,0.69072,0.75826,0.44554,1.49528,1.14988,1.58045,0.00122582,0.00122582,0.00122582
393,761.736,1.06679,0.76665,1.20144,0.72486,0.69072,0.75826,0.44554,1.49528,1.14988,1.58045,0.00122384,0.00122384,0.00122384
394,763.652,1.15686,0.89122,1.23019,0.67315,0.70103,0.74207,0.44958,1.52062,1.14664,1.59807,0.00122186,0.00122186,0.00122186
395,765.591,1.05354,0.76905,1.20647,0.69512,0.68041,0.72312,0.4357,1.49453,1.23853,1.60068,0.00121988,0.00121988,0.00121988
396,767.51,1.06653,0.76374,1.21789,0.69512,0.68041,0.72312,0.4357,1.49453,1.23853,1.60068,0.0012179,0.0012179,0.0012179
397,769.388,1.06726,0.80559,1.20649,0.79112,0.59794,0.6951,0.41798,1.48096,1.23773,1.60694,0.00121592,0.00121592,0.00121592
398,771.399,1.11213,0.82214,1.2232,0.83404,0.61856,0.72885,0.43034,1.47461,1.21375,1.60208,0.00121394,0.00121394,0.00121394
399,773.385,1.15754,0.9044,1.24829,0.83404,0.61856,0.72885,0.43034,1.47461,1.21375,1.60208,0.00121196,0.00121196,0.00121196
400,775.271,1.16762,0.79076,1.226,0.73894,0.68041,0.72863,0.42941,1.4449,1.12248,1.56718,0.00120998,0.00120998,0.00120998
401,777.216,1.06624,0.75268,1.19373,0.66179,0.64556,0.68494,0.4094,1.43475,1.24199,1.55995,0.001208,0.001208,0.001208
402,779.124,1.00358,0.76303,1.20096,0.65103,0.69072,0.68112,0.40213,1.4443,1.23626,1.54704,0.00120602,0.00120602,0.00120602
403,780.99,1.19166,0.82868,1.22252,0.65103,0.69072,0.68112,0.40213,1.4443,1.23626,1.54704,0.00120404,0.00120404,0.00120404
404,782.899,1.18796,0.88695,1.29924,0.693,0.67488,0.72254,0.42048,1.52544,1.15911,1.58751,0.00120206,0.00120206,0.00120206
405,784.809,1.1416,1.07746,1.30159,0.84124,0.58763,0.73264,0.4322,1.47577,1.16161,1.56353,0.00120008,0.00120008,0.00120008
406,786.668,1.01452,0.77005,1.18625,0.84124,0.58763,0.73264,0.4322,1.47577,1.16161,1.56353,0.0011981,0.0011981,0.0011981
407,788.65,1.06411,0.7419,1.2163,0.66781,0.72165,0.73459,0.43802,1.46259,1.14348,1.57473,0.00119612,0.00119612,0.00119612
408,790.54,1.07574,0.7806,1.18706,0.66012,0.76087,0.72799,0.4381,1.46612,1.09543,1.57404,0.00119414,0.00119414,0.00119414
409,792.403,1.05469,0.77257,1.19155,0.66012,0.76087,0.72799,0.4381,1.46612,1.09543,1.57404,0.00119216,0.00119216,0.00119216
410,794.345,1.12446,0.9063,1.20835,0.62916,0.76289,0.70793,0.42062,1.51698,1.12762,1.58216,0.00119018,0.00119018,0.00119018
411,796.307,1.14082,0.7859,1.23151,0.56584,0.83305,0.69265,0.39159,1.54666,1.15411,1.60202,0.0011882,0.0011882,0.0011882
412,798.204,1.09688,0.77905,1.19063,0.56584,0.83305,0.69265,0.39159,1.54666,1.15411,1.60202,0.00118622,0.00118622,0.00118622
413,800.092,1.06821,0.81336,1.17034,0.59875,0.79381,0.70241,0.4125,1.48374,1.11944,1.5839,0.00118424,0.00118424,0.00118424
414,802.037,1.00465,0.73358,1.1722,0.63348,0.80185,0.7349,0.43806,1.45176,1.08125,1.56,0.00118226,0.00118226,0.00118226
415,803.927,1.08551,0.73874,1.18167,0.63348,0.80185,0.7349,0.43806,1.45176,1.08125,1.56,0.00118028,0.00118028,0.00118028
416,805.885,1.08821,0.80588,1.21166,0.69611,0.69072,0.73971,0.44474,1.49513,1.11547,1.5876,0.0011783,0.0011783,0.0011783
417,807.839,1.0864,0.7791,1.1946,0.67192,0.75258,0.74248,0.44597,1.48074,1.06618,1.58119,0.00117632,0.00117632,0.00117632
418,809.798,1.06478,0.71859,1.15146,0.67295,0.79381,0.71885,0.42041,1.49756,1.0662,1.62626,0.00117434,0.00117434,0.00117434
419,811.747,1.07076,0.73453,1.18829,0.67295,0.79381,0.71885,0.42041,1.49756,1.0662,1.62626,0.00117236,0.00117236,0.00117236
420,813.664,1.05566,0.75174,1.17959,0.67165,0.78027,0.70558,0.42308,1.48349,1.07183,1.61327,0.00117038,0.00117038,0.00117038
421,815.632,1.07196,0.76119,1.15757,0.67024,0.75258,0.73456,0.4495,1.45193,1.06617,1.53895,0.0011684,0.0011684,0.0011684
422,817.545,1.09234,0.73881,1.17895,0.67024,0.75258,0.73456,0.4495,1.45193,1.06617,1.53895,0.00116642,0.00116642,0.00116642
423,819.492,1.02966,0.7497,1.16721,0.65463,0.70103,0.72237,0.43706,1.49281,1.20075,1.5428,0.00116444,0.00116444,0.00116444
424,821.459,1.05429,0.77816,1.1837,0.76554,0.60825,0.71576,0.43556,1.51196,1.24102,1.56057,0.00116246,0.00116246,0.00116246
425,823.485,1.14074,0.78435,1.18757,0.76554,0.60825,0.71576,0.43556,1.51196,1.24102,1.56057,0.00116048,0.00116048,0.00116048
426,825.371,1.08497,0.75289,1.21274,0.76722,0.65979,0.7363,0.44422,1.45202,1.06914,1.54503,0.0011585,0.0011585,0.0011585
427,827.356,1.04189,0.73188,1.16807,0.66463,0.79381,0.7091,0.42462,1.44059,1.20024,1.5755,0.00115652,0.00115652,0.00115652
428,829.229,1.07099,0.85351,1.20054,0.66463,0.79381,0.7091,0.42462,1.44059,1.20024,1.5755,0.00115454,0.00115454,0.00115454
429,831.11,1.00602,0.75142,1.15321,0.67988,0.74227,0.69611,0.41319,1.48643,1.21017,1.59227,0.00115256,0.00115256,0.00115256
430,833.132,1.03576,0.73917,1.17367,0.71683,0.70466,0.72623,0.43747,1.51925,1.08836,1.60193,0.00115058,0.00115058,0.00115058
431,835.254,1.08827,0.75755,1.21345,0.71683,0.70466,0.72623,0.43747,1.51925,1.08836,1.60193,0.0011486,0.0011486,0.0011486
432,837.176,0.98727,0.77681,1.22257,0.69886,0.71775,0.73413,0.44603,1.49642,1.24659,1.58803,0.00114662,0.00114662,0.00114662
433,839.101,1.04824,0.79355,1.15753,0.63655,0.7732,0.7166,0.42824,1.49163,1.18239,1.59023,0.00114464,0.00114464,0.00114464
434,841.069,0.96441,0.71555,1.16639,0.62758,0.74227,0.71466,0.44129,1.43094,1.17423,1.55974,0.00114266,0.00114266,0.00114266
435,843.152,0.95978,0.753,1.13683,0.62758,0.74227,0.71466,0.44129,1.43094,1.17423,1.55974,0.00114068,0.00114068,0.00114068
436,845.049,1.07106,0.72868,1.20894,0.73308,0.70103,0.73905,0.45841,1.3902,1.12582,1.53976,0.0011387,0.0011387,0.0011387
437,846.998,1.11698,0.79629,1.16021,0.68358,0.75726,0.72525,0.45611,1.38121,1.14418,1.52322,0.00113672,0.00113672,0.00113672
438,849.061,1.12501,0.81267,1.20158,0.68358,0.75726,0.72525,0.45611,1.38121,1.14418,1.52322,0.00113474,0.00113474,0.00113474
439,851.063,0.95067,0.70528,1.13184,0.67353,0.7657,0.71146,0.45055,1.38741,1.1947,1.50335,0.00113276,0.00113276,0.00113276
440,853.176,1.01905,0.72618,1.17933,0.69243,0.70103,0.70594,0.45513,1.40803,1.31289,1.51956,0.00113078,0.00113078,0.00113078
441,855.228,1.07103,0.87755,1.21743,0.69243,0.70103,0.70594,0.45513,1.40803,1.31289,1.51956,0.0011288,0.0011288,0.0011288
442,857.229,1.06051,0.74827,1.14671,0.62605,0.78351,0.70106,0.4357,1.44061,1.17168,1.56069,0.00112682,0.00112682,0.00112682
443,859.214,1.00258,0.73547,1.18606,0.63035,0.72165,0.67585,0.41672,1.42937,1.1949,1.56452,0.00112484,0.00112484,0.00112484
444,861.112,0.96831,0.71307,1.12915,0.63035,0.72165,0.67585,0.41672,1.42937,1.1949,1.56452,0.00112286,0.00112286,0.00112286
445,863.068,1.05605,0.79403,1.13424,0.68483,0.76289,0.71818,0.43931,1.47759,1.13323,1.58549,0.00112088,0.00112088,0.00112088
446,864.986,1.07093,0.79084,1.1664,0.68849,0.77472,0.74028,0.44232,1.56241,1.0775,1.63147,0.0011189,0.0011189,0.0011189
447,866.891,1.01733,0.73815,1.17919,0.68849,0.77472,0.74028,0.44232,1.56241,1.0775,1.63147,0.00111692,0.00111692,0.00111692
448,868.833,0.99452,0.7471,1.21325,0.66036,0.82474,0.75023,0.45409,1.53091,1.11767,1.59952,0.00111494,0.00111494,0.00111494
449,870.73,1.02923,0.75503,1.14629,0.66919,0.7732,0.73056,0.45078,1.48316,1.15686,1.56442,0.00111296,0.00111296,0.00111296
450,872.701,1.03221,0.73245,1.13641,0.65544,0.76484,0.69779,0.42364,1.4302,1.06836,1.53339,0.00111098,0.00111098,0.00111098
451,874.564,1.01353,0.73883,1.1998,0.65544,0.76484,0.69779,0.42364,1.4302,1.06836,1.53339,0.001109,0.001109,0.001109
452,876.467,0.93578,0.68285,1.15346,0.71167,0.72165,0.69418,0.42456,1.40446,1.08,1.52054,0.00110702,0.00110702,0.00110702
453,878.364,1.07675,0.74247,1.21034,0.68289,0.79925,0.74166,0.45556,1.41486,1.04114,1.51579,0.00110504,0.00110504,0.00110504
454,880.317,0.96206,0.70337,1.17589,0.68289,0.79925,0.74166,0.45556,1.41486,1.04114,1.51579,0.00110306,0.00110306,0.00110306
455,882.223,1.05088,0.75859,1.19105,0.68797,0.79557,0.76952,0.47765,1.42863,1.0635,1.5045,0.00110108,0.00110108,0.00110108
456,884.322,1.0777,0.75445,1.18527,0.73565,0.74227,0.7732,0.47337,1.42712,1.03664,1.51747,0.0010991,0.0010991,0.0010991
457,886.308,1.04231,0.71989,1.1435,0.73565,0.74227,0.7732,0.47337,1.42712,1.03664,1.51747,0.00109712,0.00109712,0.00109712
458,888.19,0.92271,0.66621,1.10742,0.77435,0.6701,0.74352,0.45325,1.46368,1.02127,1.57674,0.00109514,0.00109514,0.00109514
459,890.092,0.97404,0.74117,1.18404,0.69848,0.75258,0.74018,0.4469,1.47647,1.09623,1.60922,0.00109316,0.00109316,0.00109316
460,892.022,1.03892,0.76853,1.16015,0.69848,0.75258,0.74018,0.4469,1.47647,1.09623,1.60922,0.00109118,0.00109118,0.00109118
461,893.927,1.00639,0.70328,1.13965,0.71044,0.7732,0.73678,0.45234,1.47629,1.07209,1.58564,0.0010892,0.0010892,0.0010892
462,895.939,1.03335,0.72819,1.1475,0.71661,0.75601,0.74441,0.46019,1.43092,1.06825,1.54358,0.00108722,0.00108722,0.00108722
463,897.808,1.00091,0.72106,1.13635,0.71661,0.75601,0.74441,0.46019,1.43092,1.06825,1.54358,0.00108524,0.00108524,0.00108524
464,899.707,0.96949,0.68962,1.12768,0.70087,0.75258,0.72243,0.44894,1.39108,1.05193,1.51395,0.00108326,0.00108326,0.00108326
465,901.689,0.92132,0.66959,1.09806,0.70402,0.76019,0.68379,0.42064,1.4125,1.08975,1.51833,0.00108128,0.00108128,0.00108128
466,903.722,1.04042,0.74643,1.17788,0.69003,0.73196,0.69518,0.42763,1.42712,1.09198,1.5243,0.0010793,0.0010793,0.0010793
467,905.691,1.01125,0.70354,1.12263,0.69003,0.73196,0.69518,0.42763,1.42712,1.09198,1.5243,0.00107732,0.00107732,0.00107732
468,907.66,1.00064,0.66862,1.12138,0.70285,0.78351,0.72242,0.43953,1.43436,1.04857,1.53593,0.00107534,0.00107534,0.00107534
469,909.587,1.00847,0.69365,1.11857,0.75205,0.73196,0.74367,0.44907,1.43682,1.02461,1.54345,0.00107336,0.00107336,0.00107336
470,911.468,0.92827,0.65009,1.12739,0.75205,0.73196,0.74367,0.44907,1.43682,1.02461,1.54345,0.00107138,0.00107138,0.00107138
471,913.482,0.9705,0.67437,1.1344,0.74327,0.73196,0.75514,0.45667,1.44159,1.04037,1.55433,0.0010694,0.0010694,0.0010694
472,915.398,0.94633,0.65661,1.11954,0.72745,0.78351,0.74891,0.46089,1.48429,1.16253,1.56134,0.00106742,0.00106742,0.00106742
473,917.426,0.88545,0.67001,1.11474,0.72745,0.78351,0.74891,0.46089,1.48429,1.16253,1.56134,0.00106544,0.00106544,0.00106544
474,919.368,0.93143,0.66096,1.11613,0.7019,0.7732,0.74522,0.4652,1.46322,1.1712,1.53694,0.00106346,0.00106346,0.00106346
475,921.313,0.99326,0.68021,1.11995,0.68753,0.79393,0.72352,0.45883,1.39852,1.0883,1.51808,0.00106148,0.00106148,0.00106148
476,923.196,0.96081,0.65778,1.10021,0.68753,0.79393,0.72352,0.45883,1.39852,1.0883,1.51808,0.0010595,0.0010595,0.0010595
477,925.109,0.925,0.64586,1.11603,0.69652,0.76289,0.70975,0.44662,1.40828,1.06787,1.53027,0.00105752,0.00105752,0.00105752
478,927.033,1.00872,0.71663,1.10476,0.66471,0.7732,0.71047,0.44066,1.47751,1.10671,1.56281,0.00105554,0.00105554,0.00105554
479,929.092,0.98142,0.67879,1.14069,0.66471,0.7732,0.71047,0.44066,1.47751,1.10671,1.56281,0.00105356,0.00105356,0.00105356
480,931.259,1.0163,0.72879,1.18005,0.65288,0.72165,0.68425,0.42027,1.50559,1.1252,1.57913,0.00105158,0.00105158,0.00105158
481,933.381,0.99912,0.6952,1.13237,0.70736,0.69778,0.69736,0.4256,1.47818,1.12009,1.56687,0.0010496,0.0010496,0.0010496
482,935.392,0.93159,0.6549,1.12569,0.70715,0.67217,0.72364,0.45018,1.43515,1.1022,1.54449,0.00104762,0.00104762,0.00104762
483,937.322,0.96853,0.69685,1.12631,0.70715,0.67217,0.72364,0.45018,1.43515,1.1022,1.54449,0.00104564,0.00104564,0.00104564
484,939.248,0.94503,0.68974,1.10234,0.75961,0.64948,0.74259,0.46373,1.42205,1.0969,1.53486,0.00104366,0.00104366,0.00104366
485,941.099,0.948,0.67616,1.13679,0.72934,0.66674,0.73537,0.45402,1.43207,1.06806,1.54506,0.00104168,0.00104168,0.00104168
486,943.016,0.95123,0.66883,1.15141,0.72934,0.66674,0.73537,0.45402,1.43207,1.06806,1.54506,0.0010397,0.0010397,0.0010397
487,945.045,0.93475,0.64488,1.10962,0.65793,0.7732,0.70587,0.44128,1.40562,1.05899,1.53072,0.00103772,0.00103772,0.00103772
488,946.905,0.93281,0.66521,1.15799,0.64345,0.81864,0.69327,0.43758,1.40262,1.05169,1.52319,0.00103574,0.00103574,0.00103574
489,948.785,0.97359,0.66887,1.11205,0.64345,0.81864,0.69327,0.43758,1.40262,1.05169,1.52319,0.00103376,0.00103376,0.00103376
490,950.718,0.90938,0.66809,1.12317,0.66634,0.74227,0.69157,0.43224,1.4302,1.06037,1.54416,0.00103178,0.00103178,0.00103178
491,952.616,0.99034,0.72584,1.12501,0.65127,0.80412,0.70781,0.43113,1.43639,1.05857,1.5637,0.0010298,0.0010298,0.0010298
492,954.489,1.00276,0.70445,1.14754,0.65127,0.80412,0.70781,0.43113,1.43639,1.05857,1.5637,0.00102782,0.00102782,0.00102782
493,956.446,0.9782,0.7568,1.12438,0.69562,0.75393,0.73839,0.4497,1.44695,1.07146,1.57553,0.00102584,0.00102584,0.00102584
494,958.388,1.00282,0.68438,1.16465,0.79641,0.74227,0.77057,0.4702,1.43287,0.98509,1.54732,0.00102386,0.00102386,0.00102386
495,960.314,0.94074,0.65996,1.13355,0.79641,0.74227,0.77057,0.4702,1.43287,0.98509,1.54732,0.00102188,0.00102188,0.00102188
496,962.215,1.05154,0.73684,1.12934,0.73337,0.71134,0.75388,0.47072,1.43217,1.18102,1.52498,0.0010199,0.0010199,0.0010199
497,964.111,0.95495,0.68206,1.11974,0.7835,0.69072,0.73738,0.46968,1.43747,1.21947,1.52075,0.00101792,0.00101792,0.00101792
498,966.028,0.93733,0.67568,1.13059,0.6845,0.69339,0.70916,0.44113,1.42204,1.11503,1.518,0.00101594,0.00101594,0.00101594
499,968.069,0.91483,0.68983,1.1216,0.6845,0.69339,0.70916,0.44113,1.42204,1.11503,1.518,0.00101396,0.00101396,0.00101396
500,969.973,0.95095,0.67461,1.10541,0.65248,0.69072,0.70302,0.43525,1.42399,1.14026,1.54457,0.00101198,0.00101198,0.00101198
501,971.917,0.92727,0.68172,1.09364,0.6444,0.73196,0.724,0.45512,1.43264,1.19095,1.54569,0.00101,0.00101,0.00101
502,973.922,0.95445,0.65701,1.11465,0.6444,0.73196,0.724,0.45512,1.43264,1.19095,1.54569,0.00100802,0.00100802,0.00100802
503,975.985,0.89928,0.61486,1.0977,0.67408,0.76289,0.73185,0.45242,1.40893,1.11461,1.54552,0.00100604,0.00100604,0.00100604
504,977.927,0.84727,0.61153,1.10485,0.62188,0.84536,0.72223,0.45394,1.38966,1.09676,1.54088,0.00100406,0.00100406,0.00100406
505,979.884,1.02179,0.77376,1.17425,0.62188,0.84536,0.72223,0.45394,1.38966,1.09676,1.54088,0.00100208,0.00100208,0.00100208
506,981.99,0.90957,0.63054,1.1236,0.82291,0.64948,0.73428,0.45741,1.38802,1.13176,1.50136,0.0010001,0.0010001,0.0010001
507,983.913,0.86517,0.60579,1.07695,0.665,0.7732,0.71937,0.445,1.38786,1.0766,1.4947,0.00099812,0.00099812,0.00099812
508,985.976,0.92487,0.63323,1.11537,0.665,0.7732,0.71937,0.445,1.38786,1.0766,1.4947,0.00099614,0.00099614,0.00099614
509,987.95,0.89633,0.62815,1.08757,0.66887,0.7497,0.70342,0.4273,1.38429,1.07816,1.50604,0.00099416,0.00099416,0.00099416
510,989.87,0.92378,0.66754,1.11813,0.69803,0.74227,0.71911,0.43997,1.36841,1.02417,1.49525,0.00099218,0.00099218,0.00099218
511,991.746,1.00191,0.65383,1.09854,0.69803,0.74227,0.71911,0.43997,1.36841,1.02417,1.49525,0.0009902,0.0009902,0.0009902
512,993.651,0.92675,0.65288,1.12891,0.71851,0.72165,0.7376,0.45544,1.37559,1.07832,1.48733,0.00098822,0.00098822,0.00098822
513,995.593,0.94786,0.66868,1.11288,0.75632,0.70103,0.7511,0.45575,1.44243,1.17116,1.50673,0.00098624,0.00098624,0.00098624
514,997.521,0.94928,0.66205,1.1162,0.77249,0.6651,0.7457,0.45664,1.41461,1.09791,1.49076,0.00098426,0.00098426,0.00098426
515,999.403,0.98042,0.66652,1.14018,0.77249,0.6651,0.7457,0.45664,1.41461,1.09791,1.49076,0.00098228,0.00098228,0.00098228
516,1001.31,1.03754,0.69286,1.19593,0.66094,0.79381,0.71788,0.43687,1.42661,1.05171,1.53132,0.0009803,0.0009803,0.0009803
517,1003.26,0.92166,0.75722,1.11095,0.68784,0.7732,0.71853,0.43114,1.46747,1.08061,1.54707,0.00097832,0.00097832,0.00097832
518,1005.16,0.91644,0.61481,1.08539,0.68784,0.7732,0.71853,0.43114,1.46747,1.08061,1.54707,0.00097634,0.00097634,0.00097634
519,1007.11,0.87341,0.64357,1.06544,0.7161,0.73196,0.72941,0.43555,1.50393,1.07252,1.56609,0.00097436,0.00097436,0.00097436
520,1009.02,0.95958,0.73161,1.10356,0.65813,0.7732,0.71318,0.43081,1.49827,1.10268,1.59334,0.00097238,0.00097238,0.00097238
521,1010.94,0.92278,0.64097,1.13614,0.65813,0.7732,0.71318,0.43081,1.49827,1.10268,1.59334,0.0009704,0.0009704,0.0009704
522,1012.89,0.94302,0.66342,1.12449,0.66772,0.74583,0.71915,0.43428,1.45563,1.10385,1.59237,0.00096842,0.00096842,0.00096842
523,1014.83,1.06775,0.69374,1.12589,0.7318,0.70326,0.71835,0.43562,1.40555,1.07617,1.55623,0.00096644,0.00096644,0.00096644
524,1016.94,0.89647,0.66203,1.10248,0.7318,0.70326,0.71835,0.43562,1.40555,1.07617,1.55623,0.00096446,0.00096446,0.00096446
525,1018.97,0.99443,0.66635,1.10237,0.64202,0.81443,0.7195,0.43629,1.45847,1.09483,1.53598,0.00096248,0.00096248,0.00096248
526,1020.99,0.95447,0.66108,1.13074,0.71509,0.69863,0.71088,0.43311,1.45803,1.32642,1.51317,0.0009605,0.0009605,0.0009605
527,1023.03,0.96453,0.72756,1.13217,0.71509,0.69863,0.71088,0.43311,1.45803,1.32642,1.51317,0.00095852,0.00095852,0.00095852
528,1024.92,0.95308,0.67686,1.11254,0.7205,0.66441,0.70232,0.43529,1.4331,1.36112,1.50127,0.00095654,0.00095654,0.00095654
529,1026.84,0.88626,0.64947,1.08824,0.6726,0.75258,0.69341,0.42908,1.41936,1.21565,1.51421,0.00095456,0.00095456,0.00095456
530,1028.86,0.97251,0.67458,1.11622,0.67753,0.80145,0.71141,0.44026,1.41629,1.12415,1.50618,0.00095258,0.00095258,0.00095258
531,1030.76,0.95626,0.64762,1.10416,0.67753,0.80145,0.71141,0.44026,1.41629,1.12415,1.50618,0.0009506,0.0009506,0.0009506
532,1032.68,0.92631,0.62068,1.08986,0.74207,0.75258,0.72312,0.4511,1.3868,1.05719,1.4986,0.00094862,0.00094862,0.00094862
533,1034.62,0.90218,0.61573,1.09854,0.74501,0.74227,0.72768,0.45863,1.37718,1.03846,1.49584,0.00094664,0.00094664,0.00094664
534,1036.51,1.06742,0.7142,1.19116,0.74501,0.74227,0.72768,0.45863,1.37718,1.03846,1.49584,0.00094466,0.00094466,0.00094466
535,1038.45,0.86699,0.59838,1.07674,0.70343,0.79381,0.71603,0.44871,1.43381,1.05657,1.52521,0.00094268,0.00094268,0.00094268
536,1040.38,0.98424,0.66521,1.10726,0.71328,0.76943,0.72228,0.44397,1.43646,1.05184,1.52141,0.0009407,0.0009407,0.0009407
537,1042.26,0.91578,0.64275,1.12126,0.71328,0.76943,0.72228,0.44397,1.43646,1.05184,1.52141,0.00093872,0.00093872,0.00093872
538,1044.19,0.85497,0.59815,1.09234,0.75391,0.75258,0.72812,0.44274,1.41864,1.03751,1.52732,0.00093674,0.00093674,0.00093674
539,1046.17,0.83353,0.5755,1.10245,0.74387,0.77851,0.74967,0.45477,1.42695,1.05072,1.5174,0.00093476,0.00093476,0.00093476
540,1048.04,0.94125,0.63807,1.12248,0.74387,0.77851,0.74967,0.45477,1.42695,1.05072,1.5174,0.00093278,0.00093278,0.00093278
541,1049.95,0.89277,0.61457,1.05712,0.68814,0.83505,0.75217,0.46127,1.40946,1.02752,1.49728,0.0009308,0.0009308,0.0009308
542,1051.89,0.98973,0.69568,1.15439,0.68845,0.84536,0.74273,0.45314,1.40892,1.0099,1.49312,0.00092882,0.00092882,0.00092882
543,1053.78,0.8842,0.61896,1.12259,0.68845,0.84536,0.74273,0.45314,1.40892,1.0099,1.49312,0.00092684,0.00092684,0.00092684
544,1055.66,0.90263,0.62646,1.07878,0.70648,0.79381,0.73393,0.45585,1.42652,1.04149,1.5273,0.00092486,0.00092486,0.00092486
545,1057.63,0.9022,0.64181,1.0877,0.68921,0.80412,0.73387,0.45155,1.44612,1.08288,1.55159,0.00092288,0.00092288,0.00092288
546,1059.57,0.86123,0.59601,1.06068,0.69164,0.72165,0.72687,0.46183,1.42278,1.14972,1.5285,0.0009209,0.0009209,0.0009209
547,1061.5,0.9047,0.63676,1.06652,0.69164,0.72165,0.72687,0.46183,1.42278,1.14972,1.5285,0.00091892,0.00091892,0.00091892
548,1063.43,0.78306,0.69063,1.0132,0.71573,0.71134,0.70351,0.44926,1.45662,1.18252,1.53891,0.00091694,0.00091694,0.00091694
549,1065.39,0.89213,0.6194,1.1074,0.72939,0.69469,0.66393,0.41012,1.46675,1.23814,1.52904,0.00091496,0.00091496,0.00091496
550,1067.4,0.88589,0.64399,1.08053,0.72939,0.69469,0.66393,0.41012,1.46675,1.23814,1.52904,0.00091298,0.00091298,0.00091298
551,1069.34,0.90445,0.61867,1.12302,0.73585,0.68927,0.68632,0.4298,1.4175,1.17932,1.49328,0.000911,0.000911,0.000911
552,1071.27,0.87852,0.60687,1.08069,0.74512,0.69072,0.72981,0.45344,1.38445,1.12724,1.48547,0.00090902,0.00090902,0.00090902
553,1073.23,0.95983,0.63113,1.12237,0.74512,0.69072,0.72981,0.45344,1.38445,1.12724,1.48547,0.00090704,0.00090704,0.00090704
554,1075.19,0.89027,0.58859,1.06584,0.74619,0.69711,0.75779,0.47072,1.39076,1.04657,1.4888,0.00090506,0.00090506,0.00090506
555,1077.24,0.87543,0.58527,1.07957,0.63289,0.83533,0.75819,0.47079,1.41406,1.06354,1.50773,0.00090308,0.00090308,0.00090308
